date,Year,Month,Hour,weekday,product_code,quantity
5/31/2015,2015,5,276,Sunday,M01AB,3.0
6/1/2015,2015,6,276,Monday,M01AB,4.66
6/2/2015,2015,6,276,Tuesday,M01AB,8.33
6/3/2015,2015,6,276,Wednesday,M01AB,5.0
6/4/2015,2015,6,276,Thursday,M01AB,2.33
6/5/2015,2015,6,276,Friday,M01AB,5.0
6/6/2015,2015,6,276,Saturday,M01AB,3.68
6/7/2015,2015,6,276,Sunday,M01AB,6.34
6/8/2015,2015,6,276,Monday,M01AB,6.0
6/9/2015,2015,6,276,Tuesday,M01AB,3.0
6/10/2015,2015,6,276,Wednesday,M01AB,4.34
6/11/2015,2015,6,276,Thursday,M01AB,6.0
6/12/2015,2015,6,276,Friday,M01AB,1.67
6/13/2015,2015,6,276,Saturday,M01AB,2.33
6/14/2015,2015,6,276,Sunday,M01AB,5.0
6/15/2015,2015,6,276,Monday,M01AB,4.0
6/16/2015,2015,6,276,Tuesday,M01AB,7.0
6/17/2015,2015,6,276,Wednesday,M01AB,3.66
6/18/2015,2015,6,276,Thursday,M01AB,3.0
6/19/2015,2015,6,276,Friday,M01AB,5.33
6/20/2015,2015,6,276,Saturday,M01AB,9.34
6/21/2015,2015,6,276,Sunday,M01AB,9.34
6/22/2015,2015,6,276,Monday,M01AB,5.17
6/23/2015,2015,6,276,Tuesday,M01AB,4.67
6/24/2015,2015,6,276,Wednesday,M01AB,3.83
6/25/2015,2015,6,276,Thursday,M01AB,6.33
6/26/2015,2015,6,276,Friday,M01AB,7.17
6/27/2015,2015,6,276,Saturday,M01AB,7.33
6/28/2015,2015,6,276,Sunday,M01AB,5.34
6/29/2015,2015,6,276,Monday,M01AB,5.68
6/30/2015,2015,6,276,Tuesday,M01AB,1.0
7/1/2015,2015,7,276,Wednesday,M01AB,8.83
7/2/2015,2015,7,276,Thursday,M01AB,3.0
7/3/2015,2015,7,276,Friday,M01AB,5.5
7/4/2015,2015,7,276,Saturday,M01AB,7.35
7/5/2015,2015,7,276,Sunday,M01AB,5.0
7/6/2015,2015,7,276,Monday,M01AB,5.5
7/7/2015,2015,7,276,Tuesday,M01AB,4.84
7/8/2015,2015,7,276,Wednesday,M01AB,2.0
7/9/2015,2015,7,276,Thursday,M01AB,2.34
7/10/2015,2015,7,276,Friday,M01AB,5.5
7/11/2015,2015,7,276,Saturday,M01AB,4.0
7/12/2015,2015,7,276,Sunday,M01AB,6.33
7/13/2015,2015,7,276,Monday,M01AB,3.68
7/14/2015,2015,7,276,Tuesday,M01AB,0.34
7/15/2015,2015,7,276,Wednesday,M01AB,8.49
7/16/2015,2015,7,276,Thursday,M01AB,8.34
7/17/2015,2015,7,276,Friday,M01AB,2.5
7/18/2015,2015,7,276,Saturday,M01AB,3.68
7/19/2015,2015,7,276,Sunday,M01AB,11.68
7/20/2015,2015,7,276,Monday,M01AB,5.84
7/21/2015,2015,7,276,Tuesday,M01AB,4.68
7/22/2015,2015,7,276,Wednesday,M01AB,9.33
7/23/2015,2015,7,276,Thursday,M01AB,1.5
7/24/2015,2015,7,276,Friday,M01AB,6.0
7/25/2015,2015,7,276,Saturday,M01AB,4.0
7/26/2015,2015,7,276,Sunday,M01AB,5.0
7/27/2015,2015,7,276,Monday,M01AB,7.34
7/28/2015,2015,7,276,Tuesday,M01AB,14.18
7/29/2015,2015,7,276,Wednesday,M01AB,10.34
7/30/2015,2015,7,276,Thursday,M01AB,3.0
7/31/2015,2015,7,276,Friday,M01AB,5.5
8/1/2015,2015,8,276,Saturday,M01AB,5.0
8/2/2015,2015,8,276,Sunday,M01AB,5.0
8/3/2015,2015,8,276,Monday,M01AB,1.5
8/4/2015,2015,8,276,Tuesday,M01AB,6.34
8/5/2015,2015,8,276,Wednesday,M01AB,5.0
8/6/2015,2015,8,276,Thursday,M01AB,5.33
8/7/2015,2015,8,276,Friday,M01AB,4.33
8/8/2015,2015,8,276,Saturday,M01AB,6.33
8/9/2015,2015,8,276,Sunday,M01AB,5.0
8/10/2015,2015,8,276,Monday,M01AB,3.67
8/11/2015,2015,8,276,Tuesday,M01AB,12.33
8/12/2015,2015,8,276,Wednesday,M01AB,8.67
8/13/2015,2015,8,276,Thursday,M01AB,8.0
8/14/2015,2015,8,276,Friday,M01AB,3.0
8/15/2015,2015,8,276,Saturday,M01AB,3.34
8/16/2015,2015,8,276,Sunday,M01AB,2.0
8/17/2015,2015,8,276,Monday,M01AB,8.0
8/18/2015,2015,8,276,Tuesday,M01AB,6.01
8/19/2015,2015,8,276,Wednesday,M01AB,6.33
8/20/2015,2015,8,276,Thursday,M01AB,3.5
8/21/2015,2015,8,276,Friday,M01AB,6.0
8/22/2015,2015,8,276,Saturday,M01AB,2.34
8/23/2015,2015,8,276,Sunday,M01AB,8.99
8/24/2015,2015,8,276,Monday,M01AB,8.5
8/25/2015,2015,8,276,Tuesday,M01AB,2.34
8/26/2015,2015,8,276,Wednesday,M01AB,2.67
8/27/2015,2015,8,276,Thursday,M01AB,9.33
8/28/2015,2015,8,276,Friday,M01AB,7.0
8/29/2015,2015,8,276,Saturday,M01AB,10.84
8/30/2015,2015,8,276,Sunday,M01AB,11.0
8/31/2015,2015,8,276,Monday,M01AB,4.0
9/1/2015,2015,9,276,Tuesday,M01AB,8.18
9/2/2015,2015,9,276,Wednesday,M01AB,5.33
9/3/2015,2015,9,276,Thursday,M01AB,1.34
9/4/2015,2015,9,276,Friday,M01AB,3.34
9/5/2015,2015,9,276,Saturday,M01AB,8.83
9/6/2015,2015,9,276,Sunday,M01AB,8.33
9/7/2015,2015,9,276,Monday,M01AB,4.34
9/8/2015,2015,9,276,Tuesday,M01AB,2.67
9/9/2015,2015,9,276,Wednesday,M01AB,2.0
9/10/2015,2015,9,276,Thursday,M01AB,6.0
9/11/2015,2015,9,276,Friday,M01AB,11.33
9/12/2015,2015,9,276,Saturday,M01AB,4.66
9/13/2015,2015,9,276,Sunday,M01AB,7.33
9/14/2015,2015,9,276,Monday,M01AB,4.68
9/15/2015,2015,9,276,Tuesday,M01AB,3.33
9/16/2015,2015,9,276,Wednesday,M01AB,0.67
9/17/2015,2015,9,276,Thursday,M01AB,9.83
9/18/2015,2015,9,276,Friday,M01AB,3.34
9/19/2015,2015,9,276,Saturday,M01AB,6.83
9/20/2015,2015,9,276,Sunday,M01AB,9.99
9/21/2015,2015,9,276,Monday,M01AB,2.0
9/22/2015,2015,9,276,Tuesday,M01AB,6.99
9/23/2015,2015,9,276,Wednesday,M01AB,6.16
9/24/2015,2015,9,276,Thursday,M01AB,2.99
9/25/2015,2015,9,276,Friday,M01AB,4.83
9/26/2015,2015,9,276,Saturday,M01AB,12.42
9/27/2015,2015,9,276,Sunday,M01AB,5.83
9/28/2015,2015,9,276,Monday,M01AB,1.0
9/29/2015,2015,9,276,Tuesday,M01AB,6.33
9/30/2015,2015,9,276,Wednesday,M01AB,5.32
10/1/2015,2015,10,276,Thursday,M01AB,9.66
10/2/2015,2015,10,276,Friday,M01AB,5.0
10/3/2015,2015,10,276,Saturday,M01AB,10.34
10/4/2015,2015,10,276,Sunday,M01AB,7.0
10/5/2015,2015,10,276,Monday,M01AB,5.0
10/6/2015,2015,10,276,Tuesday,M01AB,5.69
10/7/2015,2015,10,276,Wednesday,M01AB,7.33
10/8/2015,2015,10,276,Thursday,M01AB,8.82
10/9/2015,2015,10,276,Friday,M01AB,2.0
10/10/2015,2015,10,276,Saturday,M01AB,6.16
10/11/2015,2015,10,276,Sunday,M01AB,10.33
10/12/2015,2015,10,276,Monday,M01AB,9.66
10/13/2015,2015,10,276,Tuesday,M01AB,3.83
10/14/2015,2015,10,276,Wednesday,M01AB,4.66
10/15/2015,2015,10,276,Thursday,M01AB,5.16
10/16/2015,2015,10,276,Friday,M01AB,1.67
10/17/2015,2015,10,276,Saturday,M01AB,10.34
10/18/2015,2015,10,276,Sunday,M01AB,7.34
10/19/2015,2015,10,276,Monday,M01AB,12.0
10/20/2015,2015,10,276,Tuesday,M01AB,3.34
10/21/2015,2015,10,276,Wednesday,M01AB,8.66
10/22/2015,2015,10,276,Thursday,M01AB,4.33
10/23/2015,2015,10,276,Friday,M01AB,7.0
10/24/2015,2015,10,276,Saturday,M01AB,9.84
10/25/2015,2015,10,276,Sunday,M01AB,3.0
10/26/2015,2015,10,276,Monday,M01AB,9.0
10/27/2015,2015,10,276,Tuesday,M01AB,4.33
10/28/2015,2015,10,276,Wednesday,M01AB,1.0
10/29/2015,2015,10,276,Thursday,M01AB,2.33
10/30/2015,2015,10,276,Friday,M01AB,5.33
10/31/2015,2015,10,276,Saturday,M01AB,5.66
11/1/2015,2015,11,276,Sunday,M01AB,2.33
11/2/2015,2015,11,276,Monday,M01AB,4.66
11/3/2015,2015,11,276,Tuesday,M01AB,1.34
11/4/2015,2015,11,276,Wednesday,M01AB,8.5
11/5/2015,2015,11,276,Thursday,M01AB,4.33
11/6/2015,2015,11,276,Friday,M01AB,3.33
11/7/2015,2015,11,276,Saturday,M01AB,4.0
11/8/2015,2015,11,276,Sunday,M01AB,6.33
11/9/2015,2015,11,276,Monday,M01AB,3.66
11/10/2015,2015,11,276,Tuesday,M01AB,6.33
11/11/2015,2015,11,276,Wednesday,M01AB,9.66
11/12/2015,2015,11,276,Thursday,M01AB,6.0
11/13/2015,2015,11,276,Friday,M01AB,5.0
11/14/2015,2015,11,276,Saturday,M01AB,4.99
11/15/2015,2015,11,276,Sunday,M01AB,1.33
11/16/2015,2015,11,276,Monday,M01AB,5.67
11/17/2015,2015,11,276,Tuesday,M01AB,6.34
11/18/2015,2015,11,276,Wednesday,M01AB,6.34
11/19/2015,2015,11,276,Thursday,M01AB,2.0
11/20/2015,2015,11,276,Friday,M01AB,5.66
11/21/2015,2015,11,276,Saturday,M01AB,4.0
11/22/2015,2015,11,276,Sunday,M01AB,2.0
11/23/2015,2015,11,276,Monday,M01AB,3.0
11/24/2015,2015,11,276,Tuesday,M01AB,5.0
11/25/2015,2015,11,276,Wednesday,M01AB,5.66
11/26/2015,2015,11,276,Thursday,M01AB,4.33
11/27/2015,2015,11,276,Friday,M01AB,0.67
11/28/2015,2015,11,276,Saturday,M01AB,6.33
11/29/2015,2015,11,276,Sunday,M01AB,6.66
11/30/2015,2015,11,276,Monday,M01AB,7.33
12/1/2015,2015,12,276,Tuesday,M01AB,1.99
12/2/2015,2015,12,276,Wednesday,M01AB,1.0
12/3/2015,2015,12,276,Thursday,M01AB,4.0
12/4/2015,2015,12,276,Friday,M01AB,3.33
12/5/2015,2015,12,276,Saturday,M01AB,8.0
12/6/2015,2015,12,276,Sunday,M01AB,5.67
12/7/2015,2015,12,276,Monday,M01AB,3.0
12/8/2015,2015,12,276,Tuesday,M01AB,2.0
12/9/2015,2015,12,276,Wednesday,M01AB,3.34
12/10/2015,2015,12,276,Thursday,M01AB,11.66
12/11/2015,2015,12,276,Friday,M01AB,5.84
12/12/2015,2015,12,276,Saturday,M01AB,6.34
12/13/2015,2015,12,276,Sunday,M01AB,9.33
12/14/2015,2015,12,276,Monday,M01AB,5.0
12/15/2015,2015,12,276,Tuesday,M01AB,4.99
12/16/2015,2015,12,276,Wednesday,M01AB,6.67
12/17/2015,2015,12,276,Thursday,M01AB,9.0
12/18/2015,2015,12,276,Friday,M01AB,4.33
12/20/2015,2015,12,276,Sunday,M01AB,3.0
12/21/2015,2015,12,276,Monday,M01AB,5.0
12/22/2015,2015,12,276,Tuesday,M01AB,5.66
12/23/2015,2015,12,276,Wednesday,M01AB,3.33
12/24/2015,2015,12,276,Thursday,M01AB,7.33
12/25/2015,2015,12,276,Friday,M01AB,0.66
12/26/2015,2015,12,276,Saturday,M01AB,4.67
12/27/2015,2015,12,276,Sunday,M01AB,5.33
12/28/2015,2015,12,276,Monday,M01AB,4.0
12/29/2015,2015,12,276,Tuesday,M01AB,10.67
12/30/2015,2015,12,276,Wednesday,M01AB,6.66
12/31/2015,2015,12,276,Thursday,M01AB,7.66
1/2/2016,2016,1,276,Saturday,M01AB,0.34
1/3/2016,2016,1,276,Sunday,M01AB,4.0
1/4/2016,2016,1,276,Monday,M01AB,7.33
1/5/2016,2016,1,276,Tuesday,M01AB,5.33
1/6/2016,2016,1,276,Wednesday,M01AB,6.66
1/8/2016,2016,1,276,Friday,M01AB,8.0
1/9/2016,2016,1,276,Saturday,M01AB,7.33
1/10/2016,2016,1,276,Sunday,M01AB,7.0
1/11/2016,2016,1,276,Monday,M01AB,9.34
1/12/2016,2016,1,276,Tuesday,M01AB,12.0
1/13/2016,2016,1,276,Wednesday,M01AB,9.0
1/14/2016,2016,1,276,Thursday,M01AB,2.0
1/15/2016,2016,1,276,Friday,M01AB,8.98
1/16/2016,2016,1,276,Saturday,M01AB,3.34
1/17/2016,2016,1,276,Sunday,M01AB,7.01
1/18/2016,2016,1,276,Monday,M01AB,3.5
1/19/2016,2016,1,276,Tuesday,M01AB,6.0
1/20/2016,2016,1,276,Wednesday,M01AB,2.32
1/21/2016,2016,1,276,Thursday,M01AB,5.0
1/22/2016,2016,1,276,Friday,M01AB,0.83
1/23/2016,2016,1,276,Saturday,M01AB,6.33
1/24/2016,2016,1,276,Sunday,M01AB,4.0
1/25/2016,2016,1,276,Monday,M01AB,10.33
1/26/2016,2016,1,276,Tuesday,M01AB,5.68
1/27/2016,2016,1,276,Wednesday,M01AB,4.34
1/28/2016,2016,1,276,Thursday,M01AB,7.33
1/29/2016,2016,1,276,Friday,M01AB,5.0
1/30/2016,2016,1,276,Saturday,M01AB,9.0
1/31/2016,2016,1,276,Sunday,M01AB,4.33
2/1/2016,2016,2,276,Monday,M01AB,6.34
2/2/2016,2016,2,276,Tuesday,M01AB,14.33
2/3/2016,2016,2,276,Wednesday,M01AB,8.0
2/4/2016,2016,2,276,Thursday,M01AB,8.34
2/5/2016,2016,2,276,Friday,M01AB,5.66
2/6/2016,2016,2,276,Saturday,M01AB,5.33
2/7/2016,2016,2,276,Sunday,M01AB,3.66
2/8/2016,2016,2,276,Monday,M01AB,6.33
2/9/2016,2016,2,276,Tuesday,M01AB,7.0
2/10/2016,2016,2,276,Wednesday,M01AB,4.34
2/11/2016,2016,2,276,Thursday,M01AB,1.66
2/12/2016,2016,2,276,Friday,M01AB,5.99
2/13/2016,2016,2,276,Saturday,M01AB,2.67
2/14/2016,2016,2,276,Sunday,M01AB,5.84
2/15/2016,2016,2,276,Monday,M01AB,5.33
2/16/2016,2016,2,276,Tuesday,M01AB,7.33
2/17/2016,2016,2,276,Wednesday,M01AB,3.0
2/18/2016,2016,2,276,Thursday,M01AB,2.34
2/19/2016,2016,2,276,Friday,M01AB,4.0
2/20/2016,2016,2,276,Saturday,M01AB,10.33
2/21/2016,2016,2,276,Sunday,M01AB,6.34
2/22/2016,2016,2,276,Monday,M01AB,3.0
2/23/2016,2016,2,276,Tuesday,M01AB,3.0
2/24/2016,2016,2,276,Wednesday,M01AB,7.66
2/25/2016,2016,2,276,Thursday,M01AB,7.99
2/26/2016,2016,2,276,Friday,M01AB,5.0
2/27/2016,2016,2,276,Saturday,M01AB,8.0
2/28/2016,2016,2,276,Sunday,M01AB,8.0
2/29/2016,2016,2,276,Monday,M01AB,7.0
3/1/2016,2016,3,276,Tuesday,M01AB,10.0
3/2/2016,2016,3,276,Wednesday,M01AB,3.33
3/3/2016,2016,3,276,Thursday,M01AB,2.83
3/4/2016,2016,3,276,Friday,M01AB,5.0
3/5/2016,2016,3,276,Saturday,M01AB,5.0
3/6/2016,2016,3,276,Sunday,M01AB,5.0
3/7/2016,2016,3,276,Monday,M01AB,5.33
3/8/2016,2016,3,276,Tuesday,M01AB,4.0
3/9/2016,2016,3,276,Wednesday,M01AB,4.34
3/10/2016,2016,3,276,Thursday,M01AB,6.33
3/11/2016,2016,3,276,Friday,M01AB,3.33
3/12/2016,2016,3,276,Saturday,M01AB,3.0
3/13/2016,2016,3,276,Sunday,M01AB,2.5
3/14/2016,2016,3,276,Monday,M01AB,4.33
3/15/2016,2016,3,276,Tuesday,M01AB,5.33
3/16/2016,2016,3,276,Wednesday,M01AB,5.33
3/17/2016,2016,3,276,Thursday,M01AB,5.66
3/18/2016,2016,3,276,Friday,M01AB,3.34
3/19/2016,2016,3,276,Saturday,M01AB,10.66
3/20/2016,2016,3,276,Sunday,M01AB,7.99
3/21/2016,2016,3,276,Monday,M01AB,5.0
3/22/2016,2016,3,276,Tuesday,M01AB,2.33
3/23/2016,2016,3,276,Wednesday,M01AB,4.0
3/24/2016,2016,3,276,Thursday,M01AB,6.84
3/25/2016,2016,3,276,Friday,M01AB,7.0
3/26/2016,2016,3,276,Saturday,M01AB,2.5
3/27/2016,2016,3,276,Sunday,M01AB,7.83
3/28/2016,2016,3,276,Monday,M01AB,3.34
3/29/2016,2016,3,276,Tuesday,M01AB,5.68
3/30/2016,2016,3,276,Wednesday,M01AB,7.16
3/31/2016,2016,3,276,Thursday,M01AB,2.33
4/1/2016,2016,4,276,Friday,M01AB,6.33
4/2/2016,2016,4,276,Saturday,M01AB,3.67
4/3/2016,2016,4,276,Sunday,M01AB,9.67
4/4/2016,2016,4,276,Monday,M01AB,7.0
4/5/2016,2016,4,276,Tuesday,M01AB,6.0
4/6/2016,2016,4,276,Wednesday,M01AB,6.66
4/7/2016,2016,4,276,Thursday,M01AB,6.33
4/8/2016,2016,4,276,Friday,M01AB,7.67
4/9/2016,2016,4,276,Saturday,M01AB,9.0
4/10/2016,2016,4,276,Sunday,M01AB,5.0
4/11/2016,2016,4,276,Monday,M01AB,0.33
4/12/2016,2016,4,276,Tuesday,M01AB,4.34
4/13/2016,2016,4,276,Wednesday,M01AB,6.33
4/14/2016,2016,4,276,Thursday,M01AB,2.66
4/15/2016,2016,4,276,Friday,M01AB,4.33
4/16/2016,2016,4,276,Saturday,M01AB,5.34
4/17/2016,2016,4,276,Sunday,M01AB,4.33
4/18/2016,2016,4,276,Monday,M01AB,3.66
4/19/2016,2016,4,276,Tuesday,M01AB,3.0
4/20/2016,2016,4,276,Wednesday,M01AB,2.66
4/21/2016,2016,4,276,Thursday,M01AB,3.0
4/22/2016,2016,4,276,Friday,M01AB,6.0
4/23/2016,2016,4,276,Saturday,M01AB,13.66
4/24/2016,2016,4,276,Sunday,M01AB,1.0
4/25/2016,2016,4,276,Monday,M01AB,6.67
4/26/2016,2016,4,276,Tuesday,M01AB,5.33
4/27/2016,2016,4,276,Wednesday,M01AB,5.66
4/28/2016,2016,4,276,Thursday,M01AB,4.66
4/29/2016,2016,4,276,Friday,M01AB,6.66
4/30/2016,2016,4,276,Saturday,M01AB,9.66
5/2/2016,2016,5,276,Monday,M01AB,4.0
5/3/2016,2016,5,276,Tuesday,M01AB,6.33
5/4/2016,2016,5,276,Wednesday,M01AB,7.34
5/5/2016,2016,5,276,Thursday,M01AB,4.66
5/6/2016,2016,5,276,Friday,M01AB,4.0
5/7/2016,2016,5,276,Saturday,M01AB,3.99
5/8/2016,2016,5,276,Sunday,M01AB,5.0
5/9/2016,2016,5,276,Monday,M01AB,5.67
5/10/2016,2016,5,276,Tuesday,M01AB,7.33
5/11/2016,2016,5,276,Wednesday,M01AB,5.33
5/12/2016,2016,5,276,Thursday,M01AB,3.01
5/13/2016,2016,5,276,Friday,M01AB,2.33
5/14/2016,2016,5,276,Saturday,M01AB,5.34
5/15/2016,2016,5,276,Sunday,M01AB,5.33
5/16/2016,2016,5,276,Monday,M01AB,5.0
5/17/2016,2016,5,276,Tuesday,M01AB,4.0
5/18/2016,2016,5,276,Wednesday,M01AB,4.0
5/19/2016,2016,5,276,Thursday,M01AB,6.34
5/20/2016,2016,5,276,Friday,M01AB,3.0
5/21/2016,2016,5,276,Saturday,M01AB,2.0
5/22/2016,2016,5,276,Sunday,M01AB,4.34
5/23/2016,2016,5,276,Monday,M01AB,5.0
5/24/2016,2016,5,276,Tuesday,M01AB,12.0
5/25/2016,2016,5,276,Wednesday,M01AB,8.34
5/26/2016,2016,5,276,Thursday,M01AB,4.67
5/27/2016,2016,5,276,Friday,M01AB,8.67
5/28/2016,2016,5,276,Saturday,M01AB,12.33
5/29/2016,2016,5,276,Sunday,M01AB,8.67
5/30/2016,2016,5,276,Monday,M01AB,3.34
5/31/2016,2016,5,276,Tuesday,M01AB,6.0
6/1/2016,2016,6,276,Wednesday,M01AB,9.0
6/2/2016,2016,6,276,Thursday,M01AB,2.33
6/3/2016,2016,6,276,Friday,M01AB,7.33
6/4/2016,2016,6,276,Saturday,M01AB,3.33
6/5/2016,2016,6,276,Sunday,M01AB,10.34
6/6/2016,2016,6,276,Monday,M01AB,5.33
6/7/2016,2016,6,276,Tuesday,M01AB,6.0
6/8/2016,2016,6,276,Wednesday,M01AB,8.66
6/9/2016,2016,6,276,Thursday,M01AB,8.67
6/10/2016,2016,6,276,Friday,M01AB,8.33
6/11/2016,2016,6,276,Saturday,M01AB,10.66
6/12/2016,2016,6,276,Sunday,M01AB,8.34
6/13/2016,2016,6,276,Monday,M01AB,5.66
6/14/2016,2016,6,276,Tuesday,M01AB,2.33
6/15/2016,2016,6,276,Wednesday,M01AB,5.0
6/16/2016,2016,6,276,Thursday,M01AB,4.0
6/17/2016,2016,6,276,Friday,M01AB,3.34
6/18/2016,2016,6,276,Saturday,M01AB,2.0
6/19/2016,2016,6,276,Sunday,M01AB,6.34
6/20/2016,2016,6,276,Monday,M01AB,7.34
6/21/2016,2016,6,276,Tuesday,M01AB,7.33
6/22/2016,2016,6,276,Wednesday,M01AB,2.0
6/23/2016,2016,6,276,Thursday,M01AB,3.0
6/24/2016,2016,6,276,Friday,M01AB,6.0
6/25/2016,2016,6,276,Saturday,M01AB,5.68
6/26/2016,2016,6,276,Sunday,M01AB,3.0
6/27/2016,2016,6,276,Monday,M01AB,6.0
6/28/2016,2016,6,276,Tuesday,M01AB,1.33
6/29/2016,2016,6,276,Wednesday,M01AB,7.0
6/30/2016,2016,6,276,Thursday,M01AB,4.0
7/1/2016,2016,7,276,Friday,M01AB,4.0
7/2/2016,2016,7,276,Saturday,M01AB,4.66
7/3/2016,2016,7,276,Sunday,M01AB,6.67
7/4/2016,2016,7,276,Monday,M01AB,8.34
7/5/2016,2016,7,276,Tuesday,M01AB,6.0
7/6/2016,2016,7,276,Wednesday,M01AB,9.33
7/7/2016,2016,7,276,Thursday,M01AB,7.34
7/8/2016,2016,7,276,Friday,M01AB,1.34
7/9/2016,2016,7,276,Saturday,M01AB,3.33
7/10/2016,2016,7,276,Sunday,M01AB,5.66
7/11/2016,2016,7,276,Monday,M01AB,6.33
7/12/2016,2016,7,276,Tuesday,M01AB,5.67
7/13/2016,2016,7,276,Wednesday,M01AB,6.218333333
7/14/2016,2016,7,276,Thursday,M01AB,2.34
7/15/2016,2016,7,276,Friday,M01AB,3.0
7/16/2016,2016,7,276,Saturday,M01AB,9.33
7/17/2016,2016,7,276,Sunday,M01AB,9.01
7/18/2016,2016,7,276,Monday,M01AB,6.0
7/19/2016,2016,7,276,Tuesday,M01AB,7.34
7/20/2016,2016,7,276,Wednesday,M01AB,10.33
7/21/2016,2016,7,276,Thursday,M01AB,5.66
7/22/2016,2016,7,276,Friday,M01AB,3.33
7/23/2016,2016,7,276,Saturday,M01AB,4.66
7/24/2016,2016,7,276,Sunday,M01AB,2.33
7/25/2016,2016,7,276,Monday,M01AB,13.0
7/26/2016,2016,7,276,Tuesday,M01AB,8.32
7/27/2016,2016,7,276,Wednesday,M01AB,3.0
7/28/2016,2016,7,276,Thursday,M01AB,9.67
7/29/2016,2016,7,276,Friday,M01AB,9.99
7/30/2016,2016,7,276,Saturday,M01AB,6.33
7/31/2016,2016,7,276,Sunday,M01AB,6.0
8/1/2016,2016,8,276,Monday,M01AB,8.33
8/2/2016,2016,8,276,Tuesday,M01AB,8.33
8/3/2016,2016,8,276,Wednesday,M01AB,8.0
8/4/2016,2016,8,276,Thursday,M01AB,8.0
8/5/2016,2016,8,276,Friday,M01AB,10.33
8/6/2016,2016,8,276,Saturday,M01AB,3.0
8/7/2016,2016,8,276,Sunday,M01AB,8.0
8/8/2016,2016,8,276,Monday,M01AB,8.34
8/9/2016,2016,8,276,Tuesday,M01AB,6.33
8/10/2016,2016,8,276,Wednesday,M01AB,11.34
8/11/2016,2016,8,276,Thursday,M01AB,5.67
8/12/2016,2016,8,276,Friday,M01AB,8.66
8/13/2016,2016,8,276,Saturday,M01AB,8.0
8/14/2016,2016,8,276,Sunday,M01AB,5.0
8/15/2016,2016,8,276,Monday,M01AB,5.0
8/16/2016,2016,8,276,Tuesday,M01AB,10.0
8/17/2016,2016,8,276,Wednesday,M01AB,8.66
8/18/2016,2016,8,276,Thursday,M01AB,6.99
8/19/2016,2016,8,276,Friday,M01AB,1.0
8/20/2016,2016,8,276,Saturday,M01AB,4.33
8/21/2016,2016,8,276,Sunday,M01AB,8.0
8/22/2016,2016,8,276,Monday,M01AB,3.34
8/23/2016,2016,8,276,Tuesday,M01AB,3.0
8/24/2016,2016,8,276,Wednesday,M01AB,9.33
8/25/2016,2016,8,276,Thursday,M01AB,4.33
8/26/2016,2016,8,276,Friday,M01AB,4.0
8/27/2016,2016,8,276,Saturday,M01AB,8.83
8/28/2016,2016,8,276,Sunday,M01AB,7.33
8/29/2016,2016,8,276,Monday,M01AB,9.0
8/30/2016,2016,8,276,Tuesday,M01AB,4.66
8/31/2016,2016,8,276,Wednesday,M01AB,6.0
9/1/2016,2016,9,276,Thursday,M01AB,5.0
9/2/2016,2016,9,276,Friday,M01AB,9.34
9/3/2016,2016,9,276,Saturday,M01AB,5.33
9/4/2016,2016,9,276,Sunday,M01AB,8.33
9/5/2016,2016,9,276,Monday,M01AB,3.32
9/6/2016,2016,9,276,Tuesday,M01AB,5.0
9/7/2016,2016,9,276,Wednesday,M01AB,2.33
9/8/2016,2016,9,276,Thursday,M01AB,6.0
9/9/2016,2016,9,276,Friday,M01AB,4.99
9/10/2016,2016,9,276,Saturday,M01AB,8.33
9/11/2016,2016,9,276,Sunday,M01AB,2.66
9/12/2016,2016,9,276,Monday,M01AB,7.0
9/13/2016,2016,9,276,Tuesday,M01AB,7.0
9/14/2016,2016,9,276,Wednesday,M01AB,6.0
9/15/2016,2016,9,276,Thursday,M01AB,3.0
9/16/2016,2016,9,276,Friday,M01AB,2.0
9/17/2016,2016,9,276,Saturday,M01AB,6.67
9/18/2016,2016,9,276,Sunday,M01AB,5.99
9/19/2016,2016,9,276,Monday,M01AB,4.0
9/20/2016,2016,9,276,Tuesday,M01AB,4.67
9/21/2016,2016,9,276,Wednesday,M01AB,8.34
9/22/2016,2016,9,276,Thursday,M01AB,6.33
9/23/2016,2016,9,276,Friday,M01AB,2.33
9/24/2016,2016,9,276,Saturday,M01AB,2.0
9/25/2016,2016,9,276,Sunday,M01AB,6.0
9/26/2016,2016,9,276,Monday,M01AB,5.99
9/27/2016,2016,9,276,Tuesday,M01AB,7.0
9/28/2016,2016,9,276,Wednesday,M01AB,13.68
9/29/2016,2016,9,276,Thursday,M01AB,7.33
9/30/2016,2016,9,276,Friday,M01AB,7.0
10/1/2016,2016,10,276,Saturday,M01AB,7.33
10/2/2016,2016,10,276,Sunday,M01AB,17.0
10/3/2016,2016,10,276,Monday,M01AB,3.33
10/4/2016,2016,10,276,Tuesday,M01AB,6.33
10/5/2016,2016,10,276,Wednesday,M01AB,4.0
10/6/2016,2016,10,276,Thursday,M01AB,4.33
10/7/2016,2016,10,276,Friday,M01AB,4.34
10/8/2016,2016,10,276,Saturday,M01AB,7.34
10/9/2016,2016,10,276,Sunday,M01AB,6.68
10/10/2016,2016,10,276,Monday,M01AB,2.0
10/11/2016,2016,10,276,Tuesday,M01AB,7.33
10/12/2016,2016,10,276,Wednesday,M01AB,8.33
10/13/2016,2016,10,276,Thursday,M01AB,4.66
10/14/2016,2016,10,276,Friday,M01AB,7.0
